Academy Name,Language Code,Language Name,Native Name,Level,Lesson Number,Lesson ID,Lesson Title,Story Status,Dialogue Status,Grammar Status,Conjugation Status,Vocabulary Count,Expressions Count,Arabic Meaning Status,Download Path
"Polyglot Academy","ES","Spanish","Español","B1",3,"ES-B1-003","Lesson 3: Giving Advice & Recommendations (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-003.json"
"Polyglot Academy","ES","Spanish","Español","B1",4,"ES-B1-004","Lesson 4: Giving Advice & Recommendations (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-004.json"
"Polyglot Academy","ES","Spanish","Español","B1",5,"ES-B1-005","Lesson 5: Expressing Prohibition (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-005.json"
"Polyglot Academy","ES","Spanish","Español","B1",6,"ES-B1-006","Lesson 6: Expressing Prohibition (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-006.json"
"Polyglot Academy","ES","Spanish","Español","B1",7,"ES-B1-007","Lesson 7: Permission & Rules (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/ES/B1/ES-B1-007.json"
"Polyglot Academy","ES","Spanish","Español","B1",8,"ES-B1-008","Lesson 8: Permission & Rules (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-008.json"
"Polyglot Academy","ES","Spanish","Español","B1",9,"ES-B1-009","Lesson 9: Workplace Etiquette (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-009.json"
"Polyglot Academy","ES","Spanish","Español","B1",10,"ES-B1-010","Lesson 10: Workplace Etiquette (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-010.json"
"Polyglot Academy","ES","Spanish","Español","B1",11,"ES-B1-011","Lesson 11: Expressing Complex Opinions (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-011.json"
"Polyglot Academy","ES","Spanish","Español","B1",12,"ES-B1-012","Lesson 12: Expressing Complex Opinions (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-012.json"
"Polyglot Academy","ES","Spanish","Español","B1",13,"ES-B1-013","Lesson 13: Agreeing & Disagreeing Politely (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-013.json"
"Polyglot Academy","ES","Spanish","Español","B1",14,"ES-B1-014","Lesson 14: Agreeing & Disagreeing Politely (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-014.json"
"Polyglot Academy","ES","Spanish","Español","B1",15,"ES-B1-015","Lesson 15: Structuring an Argument (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-015.json"
"Polyglot Academy","ES","Spanish","Español","B1",16,"ES-B1-016","Lesson 16: Structuring an Argument (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/ES/B1/ES-B1-016.json"
"Polyglot Academy","ES","Spanish","Español","B1",17,"ES-B1-017","Lesson 17: Cultural Stereotypes & Truths (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-017.json"
"Polyglot Academy","ES","Spanish","Español","B1",18,"ES-B1-018","Lesson 18: Cultural Stereotypes & Truths (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-018.json"
"Polyglot Academy","ES","Spanish","Español","B1",19,"ES-B1-019","Lesson 19: Current Events (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-019.json"
"Polyglot Academy","ES","Spanish","Español","B1",20,"ES-B1-020","Lesson 20: Current Events (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/ES/B1/ES-B1-020.json"
"Polyglot Academy","ES","Spanish","Español","B1",21,"ES-B1-021","Lesson 21: Conditional Mood Introduction (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-021.json"
"Polyglot Academy","ES","Spanish","Español","B1",22,"ES-B1-022","Lesson 22: Conditional Mood Introduction (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-022.json"
"Polyglot Academy","ES","Spanish","Español","B1",23,"ES-B1-023","Lesson 23: Expressing Wishes & Desires (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-023.json"
"Polyglot Academy","ES","Spanish","Español","B1",24,"ES-B1-024","Lesson 24: Expressing Wishes & Desires (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-024.json"
"Polyglot Academy","ES","Spanish","Español","B1",25,"ES-B1-025","Lesson 25: Hypothetical Scenarios (If clauses type 2) (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-025.json"
"Polyglot Academy","ES","Spanish","Español","B1",26,"ES-B1-026","Lesson 26: Hypothetical Scenarios (If clauses type 2) (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-026.json"
"Polyglot Academy","ES","Spanish","Español","B1",27,"ES-B1-027","Lesson 27: Polite Language (Could/Would) (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-027.json"
"Polyglot Academy","ES","Spanish","Español","B1",28,"ES-B1-028","Lesson 28: Polite Language (Could/Would) (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-028.json"
"Polyglot Academy","ES","Spanish","Español","B1",29,"ES-B1-029","Lesson 29: Giving Excuses (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-029.json"
"Polyglot Academy","ES","Spanish","Español","B1",30,"ES-B1-030","Lesson 30: Giving Excuses (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-030.json"
"Polyglot Academy","ES","Spanish","Español","B1",31,"ES-B1-031","Lesson 31: Subjunctive Mood Basics (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/ES/B1/ES-B1-031.json"
"Polyglot Academy","ES","Spanish","Español","B1",32,"ES-B1-032","Lesson 32: Subjunctive Mood Basics (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-032.json"
"Polyglot Academy","ES","Spanish","Español","B1",33,"ES-B1-033","Lesson 33: Subjunctive for Doubt & Uncertainty (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-033.json"
"Polyglot Academy","ES","Spanish","Español","B1",34,"ES-B1-034","Lesson 34: Subjunctive for Doubt & Uncertainty (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-034.json"
"Polyglot Academy","ES","Spanish","Español","B1",35,"ES-B1-035","Lesson 35: Subjunctive for Emotions (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-035.json"
"Polyglot Academy","ES","Spanish","Español","B1",36,"ES-B1-036","Lesson 36: Subjunctive for Emotions (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-036.json"
"Polyglot Academy","ES","Spanish","Español","B1",37,"ES-B1-037","Lesson 37: Subjunctive for Influence & Will (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-037.json"
"Polyglot Academy","ES","Spanish","Español","B1",38,"ES-B1-038","Lesson 38: Subjunctive for Influence & Will (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-038.json"
"Polyglot Academy","ES","Spanish","Español","B1",39,"ES-B1-039","Lesson 39: Impersonal Expressions + Subjunctive (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-039.json"
"Polyglot Academy","ES","Spanish","Español","B1",40,"ES-B1-040","Lesson 40: Impersonal Expressions + Subjunctive (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-040.json"
"Polyglot Academy","ES","Spanish","Español","B1",41,"ES-B1-041","Lesson 41: Relative Pronouns (Who/Which/That) (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/ES/B1/ES-B1-041.json"
"Polyglot Academy","ES","Spanish","Español","B1",42,"ES-B1-042","Lesson 42: Relative Pronouns (Who/Which/That) (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-042.json"
"Polyglot Academy","ES","Spanish","Español","B1",43,"ES-B1-043","Lesson 43: Relative Pronouns with Prepositions (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-043.json"
"Polyglot Academy","ES","Spanish","Español","B1",44,"ES-B1-044","Lesson 44: Relative Pronouns with Prepositions (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-044.json"
"Polyglot Academy","ES","Spanish","Español","B1",45,"ES-B1-045","Lesson 45: Combining Complex Sentences (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-045.json"
"Polyglot Academy","ES","Spanish","Español","B1",46,"ES-B1-046","Lesson 46: Combining Complex Sentences (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-046.json"
"Polyglot Academy","ES","Spanish","Español","B1",47,"ES-B1-047","Lesson 47: Linking Words / Connectors (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/ES/B1/ES-B1-047.json"
"Polyglot Academy","ES","Spanish","Español","B1",48,"ES-B1-048","Lesson 48: Linking Words / Connectors (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/ES/B1/ES-B1-048.json"
"Polyglot Academy","ES","Spanish","Español","B1",49,"ES-B1-049","Lesson 49: Cause & Effect Connectors (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/ES/B1/ES-B1-049.json"
"Polyglot Academy","ES","Spanish","Español","B1",50,"ES-B1-050","Lesson 50: Cause & Effect Connectors (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-050.json"
"Polyglot Academy","ES","Spanish","Español","B1",51,"ES-B1-051","Lesson 51: Passive Voice (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-051.json"
"Polyglot Academy","ES","Spanish","Español","B1",52,"ES-B1-052","Lesson 52: Passive Voice (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-052.json"
"Polyglot Academy","ES","Spanish","Español","B1",53,"ES-B1-053","Lesson 53: Describing Manufacturing Processes (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-053.json"
"Polyglot Academy","ES","Spanish","Español","B1",54,"ES-B1-054","Lesson 54: Describing Manufacturing Processes (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-054.json"
"Polyglot Academy","ES","Spanish","Español","B1",55,"ES-B1-055","Lesson 55: Inventions & Discoveries (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-055.json"
"Polyglot Academy","ES","Spanish","Español","B1",56,"ES-B1-056","Lesson 56: Inventions & Discoveries (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-056.json"
"Polyglot Academy","ES","Spanish","Español","B1",57,"ES-B1-057","Lesson 57: News Headlines Structure (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-057.json"
"Polyglot Academy","ES","Spanish","Español","B1",58,"ES-B1-058","Lesson 58: News Headlines Structure (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-058.json"
"Polyglot Academy","ES","Spanish","Español","B1",59,"ES-B1-059","Lesson 59: Crime & Justice Vocabulary (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-059.json"
"Polyglot Academy","ES","Spanish","Español","B1",60,"ES-B1-060","Lesson 60: Crime & Justice Vocabulary (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-060.json"
"Polyglot Academy","ES","Spanish","Español","B1",61,"ES-B1-061","Lesson 61: Past Perfect (Pluperfect) (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-061.json"
"Polyglot Academy","ES","Spanish","Español","B1",62,"ES-B1-062","Lesson 62: Past Perfect (Pluperfect) (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-062.json"
"Polyglot Academy","ES","Spanish","Español","B1",63,"ES-B1-063","Lesson 63: Sequencing Multiple Past Events (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-063.json"
"Polyglot Academy","ES","Spanish","Español","B1",64,"ES-B1-064","Lesson 64: Sequencing Multiple Past Events (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/ES/B1/ES-B1-064.json"
"Polyglot Academy","ES","Spanish","Español","B1",65,"ES-B1-065","Lesson 65: Regrets in the Past (Should have) (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-065.json"
"Polyglot Academy","ES","Spanish","Español","B1",66,"ES-B1-066","Lesson 66: Regrets in the Past (Should have) (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-066.json"
"Polyglot Academy","ES","Spanish","Español","B1",67,"ES-B1-067","Lesson 67: Narrative Tenses Mix (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-067.json"
"Polyglot Academy","ES","Spanish","Español","B1",68,"ES-B1-068","Lesson 68: Narrative Tenses Mix (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-068.json"
"Polyglot Academy","ES","Spanish","Español","B1",69,"ES-B1-069","Lesson 69: Writing a Short Story (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-069.json"
"Polyglot Academy","ES","Spanish","Español","B1",70,"ES-B1-070","Lesson 70: Writing a Short Story (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-070.json"
"Polyglot Academy","ES","Spanish","Español","B1",71,"ES-B1-071","Lesson 71: Education System & Terminology (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-071.json"
"Polyglot Academy","ES","Spanish","Español","B1",72,"ES-B1-072","Lesson 72: Education System & Terminology (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-072.json"
"Polyglot Academy","ES","Spanish","Español","B1",73,"ES-B1-073","Lesson 73: Job Interviews (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-073.json"
"Polyglot Academy","ES","Spanish","Español","B1",74,"ES-B1-074","Lesson 74: Job Interviews (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-074.json"
"Polyglot Academy","ES","Spanish","Español","B1",75,"ES-B1-075","Lesson 75: Applying for a Job (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-075.json"
"Polyglot Academy","ES","Spanish","Español","B1",76,"ES-B1-076","Lesson 76: Applying for a Job (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-076.json"
"Polyglot Academy","ES","Spanish","Español","B1",77,"ES-B1-077","Lesson 77: Professional Skills (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-077.json"
"Polyglot Academy","ES","Spanish","Español","B1",78,"ES-B1-078","Lesson 78: Professional Skills (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-078.json"
"Polyglot Academy","ES","Spanish","Español","B1",79,"ES-B1-079","Lesson 79: Workplace Conflicts (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-079.json"
"Polyglot Academy","ES","Spanish","Español","B1",80,"ES-B1-080","Lesson 80: Workplace Conflicts (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-080.json"
"Polyglot Academy","ES","Spanish","Español","B1",81,"ES-B1-081","Lesson 81: Environment & Climate Change (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-081.json"
"Polyglot Academy","ES","Spanish","Español","B1",82,"ES-B1-082","Lesson 82: Environment & Climate Change (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-082.json"
"Polyglot Academy","ES","Spanish","Español","B1",83,"ES-B1-083","Lesson 83: Natural Disasters (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-083.json"
"Polyglot Academy","ES","Spanish","Español","B1",84,"ES-B1-084","Lesson 84: Natural Disasters (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/ES/B1/ES-B1-084.json"
"Polyglot Academy","ES","Spanish","Español","B1",85,"ES-B1-085","Lesson 85: Recycling & Sustainability (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-085.json"
"Polyglot Academy","ES","Spanish","Español","B1",86,"ES-B1-086","Lesson 86: Recycling & Sustainability (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/ES/B1/ES-B1-086.json"
"Polyglot Academy","ES","Spanish","Español","B1",87,"ES-B1-087","Lesson 87: Wildlife Conservation (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/ES/B1/ES-B1-087.json"
"Polyglot Academy","ES","Spanish","Español","B1",88,"ES-B1-088","Lesson 88: Wildlife Conservation (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-088.json"
"Polyglot Academy","ES","Spanish","Español","B1",89,"ES-B1-089","Lesson 89: Alternative Energy (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/ES/B1/ES-B1-089.json"
"Polyglot Academy","ES","Spanish","Español","B1",90,"ES-B1-090","Lesson 90: Alternative Energy (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-090.json"
"Polyglot Academy","ES","Spanish","Español","B1",91,"ES-B1-091","Lesson 91: Art & Museums (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/ES/B1/ES-B1-091.json"
"Polyglot Academy","ES","Spanish","Español","B1",92,"ES-B1-092","Lesson 92: Art & Museums (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/ES/B1/ES-B1-092.json"
"Polyglot Academy","ES","Spanish","Español","B1",93,"ES-B1-093","Lesson 93: Reviewing Movies & Books (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/ES/B1/ES-B1-093.json"
"Polyglot Academy","ES","Spanish","Español","B1",94,"ES-B1-094","Lesson 94: Reviewing Movies & Books (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/ES/B1/ES-B1-094.json"
"Polyglot Academy","ES","Spanish","Español","B1",95,"ES-B1-095","Lesson 95: Music Genres & Instruments (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-095.json"
"Polyglot Academy","ES","Spanish","Español","B1",96,"ES-B1-096","Lesson 96: Music Genres & Instruments (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/ES/B1/ES-B1-096.json"
